Date,Datacenter,Location 2nd Level ID,Location 3rd Level Name,Location 3rdLevel ID,POD,IMS Account Type,Hardware Status,Hardware Status Group,Hardware Type,Chassis Size,Hardware Count,Occupied U
4/27/2025,DAL14,1,rack,71,0,Internal,Active,Active,Storage Shelf,2,1,2
4/27/2025,DAL14,1,rack,71,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL14,1,rack,71,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,72,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,72,0,Unknown,Inventory,Sellable Inventory,Switch,1,4,4
4/27/2025,DAL14,1,rack,72,0,Internal,Active,Active,Router,7,2,14
4/27/2025,DAL14,1,rack,72,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Internal,Active,Active,Server,1,7,7
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,73,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,1,rack,73,0,Unknown,Inventory,Sellable Inventory,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,73,0,Unknown,Inventory,Sellable Inventory,Switch,1,4,4
4/27/2025,DAL10,1,rack,74,0,Customer,Active,Active,Server,8,2,16
4/27/2025,DAL10,1,rack,74,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,74,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Customer,Active,Active,Server,1,3,3
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Internal,Active,Active,Server,1,8,8
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Unknown,Liquidation,Other,Server,1,2,2
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,74,DAL12 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,3,3
4/27/2025,DAL13,1,rack,74,0,Unknown,Inventory,Sellable Inventory,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,74,0,Unknown,Inventory,Sellable Inventory,Switch,1,4,4
4/27/2025,DAL14,1,rack,74,0,Internal,Active,Active,Optical System,1,8,8
4/27/2025,DAL14,1,rack,74,0,Internal,Active,Active,Router,2,4,8
4/27/2025,DAL14,1,rack,74,0,Internal,Inventory,Sellable Inventory,Optical System,1,1,1
4/27/2025,DAL14,1,rack,74,0,Unknown,Inventory,Sellable Inventory,Optical System,1,2,2
4/27/2025,DAL10,1,rack,75,0,Customer,Active,Active,Server,2,5,10
4/27/2025,DAL10,1,rack,75,0,Customer,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,75,0,Customer,Planned,Non-Sellable Inventory,Server,2,5,10
4/27/2025,DAL10,1,rack,75,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,75,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Customer,Active,Active,Server,2,4,8
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Internal,Active,Active,Server,1,5,5
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Unknown,Liquidation,Other,Server,1,2,2
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,2,2
4/27/2025,DAL12,1,rack,75,DAL12 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,3,3
4/27/2025,DAL13,1,rack,75,0,Unknown,Inventory,Sellable Inventory,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,75,0,Unknown,Inventory,Sellable Inventory,Switch,1,4,4
4/27/2025,DAL14,1,rack,75,0,Internal,Active,Active,Router,13,2,26
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Customer,Active,Active,Server,1,7,7
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Customer,Active,Active,Server,2,8,16
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Internal,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,76,DAL12 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL13,1,rack,76,0,Unknown,Inventory,Sellable Inventory,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,76,0,Unknown,Inventory,Sellable Inventory,Switch,1,4,4
4/27/2025,DAL14,1,rack,76,DAL14 - 1,Internal,Active,Active,Router,22,1,22
4/27/2025,DAL10,1,rack,77,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,77,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,77,0,Test,Active,Active,Server,2,7,14
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Unknown,Liquidation,Other,Server,1,5,5
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,77,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,77,0,Unknown,Inventory,Sellable Inventory,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,77,0,Unknown,Inventory,Sellable Inventory,Switch,1,4,4
4/27/2025,DAL14,1,rack,77,DAL14 - 1,Internal,Active,Active,Router,22,1,22
4/27/2025,DAL10,1,rack,78,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,78,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,78,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Customer,Active,Active,Server,1,11,11
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,1,3,3
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,4,8
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,78,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL14,1,rack,78,DAL14 - 1,Internal,Active,Active,Router,22,1,22
4/27/2025,DAL14,1,rack,78,DAL14 - 1,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,79,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,79,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,79,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL12,1,rack,79,0,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Customer,Active,Active,Server,1,10,10
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Customer,Active,Active,Server,2,5,10
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Customer,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Internal,Active,Active,Server,1,5,5
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Unknown,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,79,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL14,1,rack,79,DAL14 - 1,Internal,Active,Active,Console,1,2,2
4/27/2025,DAL14,1,rack,79,DAL14 - 1,Internal,Active,Active,Router,22,1,22
4/27/2025,DAL14,1,rack,79,DAL14 - 1,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,80,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,80,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,80,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Customer,Active,Active,Server,1,11,11
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Customer,Active,Active,Server,2,6,12
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,80,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,3,6
4/27/2025,DAL14,1,rack,80,0,Internal,Active,Active,Router,13,2,26
4/27/2025,DAL10,1,rack,81,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,81,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,81,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Customer,Active,Active,Server,1,16,16
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Customer,Active,Active,Server,2,4,8
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,81,DAL13 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL14,1,rack,81,0,Internal,Active,Active,Router,13,2,26
4/27/2025,DAL12,1,rack,82,0,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL12,1,rack,82,0,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Customer,Active,Active,Server,1,14,14
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Customer,Active,Active,Server,2,6,12
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,1,rack,82,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL14,1,rack,82,0,Internal,Active,Active,Router,21,2,42
4/27/2025,DAL13,1,rack,83,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL14,1,rack,83,0,Internal,Active,Active,Router,1,2,2
4/27/2025,DAL14,1,rack,83,0,Internal,Active,Active,Router,3,2,6
4/27/2025,DAL12,1,rack,84,0,Unknown,Hardfail,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,84,0,Unknown,Missing_Parts,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Customer,Active,Active,Server,2,5,10
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Customer,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Unknown,Liquidate_Prep,Other,Server,1,1,1
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Unknown,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,1,rack,84,DAL13 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL14,1,rack,84,DAL14 - 1,Internal,Active,Active,Firewall,1,2,2
4/27/2025,DAL14,1,rack,84,DAL14 - 1,Internal,Active,Active,Firewall,2,2,4
4/27/2025,DAL14,1,rack,84,DAL14 - 1,Internal,Active,Active,Switch,1,7,7
4/27/2025,DAL14,1,rack,84,DAL14 - 1,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,84,DAL14 - 1,Internal,Active,Active,VPN Router,1,1,1
4/27/2025,DAL12,1,rack,85,0,Unknown,Liquidation,Other,Server,2,2,4
4/27/2025,DAL12,1,rack,85,0,Unknown,Missing_Parts,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,85,0,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,85,DAL13 - 1,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL13,1,rack,85,DAL13 - 1,Customer,Active,Active,Server,2,4,8
4/27/2025,DAL13,1,rack,85,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
